codice_istat,comune,anno,tipo_struttura,cittadinanza,arrivi,presenze,permanenza_media,stato
017124,Ono San Pietro,2023,Totale,Totale,1314,3029,2.30,osservato
017124,Ono San Pietro,2024,Es. Alberghieri,Italiani,,,,riservato
017124,Ono San Pietro,2024,Es. Alberghieri,Stranieri,,,,riservato
017124,Ono San Pietro,2024,Es. Alberghieri,Totale,,,,riservato
017124,Ono San Pietro,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017124,Ono San Pietro,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017124,Ono San Pietro,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017124,Ono San Pietro,2024,Totale,Italiani,869,2106,2.42,osservato
017124,Ono San Pietro,2024,Totale,Stranieri,117,194,1.66,osservato
017124,Ono San Pietro,2024,Totale,Totale,986,2300,2.33,osservato
017125,Orzinuovi,2019,Es. Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2019,Es. Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2019,Es. Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2019,Totale,Italiani,,,,riservato
017125,Orzinuovi,2019,Totale,Stranieri,,,,riservato
017125,Orzinuovi,2019,Totale,Totale,,,,riservato
017125,Orzinuovi,2020,Es. Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2020,Es. Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2020,Es. Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2020,Totale,Italiani,,,,riservato
017125,Orzinuovi,2020,Totale,Stranieri,,,,riservato
017125,Orzinuovi,2020,Totale,Totale,,,,riservato
017125,Orzinuovi,2021,Es. Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2021,Es. Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2021,Es. Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2021,Totale,Italiani,,,,riservato
017125,Orzinuovi,2021,Totale,Stranieri,,,,riservato
017125,Orzinuovi,2021,Totale,Totale,,,,riservato
017125,Orzinuovi,2022,Es. Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2022,Es. Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2022,Es. Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2022,Totale,Italiani,,,,riservato
017125,Orzinuovi,2022,Totale,Stranieri,,,,riservato
017125,Orzinuovi,2022,Totale,Totale,,,,riservato
017125,Orzinuovi,2023,Es. Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2023,Es. Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2023,Es. Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2023,Totale,Italiani,,,,riservato
017125,Orzinuovi,2023,Totale,Stranieri,,,,riservato
017125,Orzinuovi,2023,Totale,Totale,,,,riservato
017125,Orzinuovi,2024,Es. Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2024,Es. Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2024,Es. Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017125,Orzinuovi,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017125,Orzinuovi,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017125,Orzinuovi,2024,Totale,Italiani,,,,riservato
017125,Orzinuovi,2024,Totale,Stranieri,,,,riservato
017125,Orzinuovi,2024,Totale,Totale,,,,riservato
017126,Orzivecchi,2019,Es. Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2019,Es. Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2019,Es. Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2019,Totale,Italiani,,,,riservato
017126,Orzivecchi,2019,Totale,Stranieri,,,,riservato
017126,Orzivecchi,2019,Totale,Totale,,,,riservato
017126,Orzivecchi,2020,Es. Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2020,Es. Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2020,Es. Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2020,Totale,Italiani,,,,riservato
017126,Orzivecchi,2020,Totale,Stranieri,,,,riservato
017126,Orzivecchi,2020,Totale,Totale,,,,riservato
017126,Orzivecchi,2021,Es. Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2021,Es. Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2021,Es. Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2021,Totale,Italiani,,,,riservato
017126,Orzivecchi,2021,Totale,Stranieri,,,,riservato
017126,Orzivecchi,2021,Totale,Totale,,,,riservato
017126,Orzivecchi,2022,Es. Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2022,Es. Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2022,Es. Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2022,Totale,Italiani,,,,riservato
017126,Orzivecchi,2022,Totale,Stranieri,,,,riservato
017126,Orzivecchi,2022,Totale,Totale,,,,riservato
017126,Orzivecchi,2023,Es. Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2023,Es. Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2023,Es. Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2023,Totale,Italiani,15866,23341,1.50,osservato
017126,Orzivecchi,2023,Totale,Stranieri,2490,5044,2.00,osservato
017126,Orzivecchi,2023,Totale,Totale,18356,28385,1.50,osservato
017126,Orzivecchi,2024,Es. Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2024,Es. Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2024,Es. Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017126,Orzivecchi,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017126,Orzivecchi,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017126,Orzivecchi,2024,Totale,Italiani,15711,24943,1.59,osservato
017126,Orzivecchi,2024,Totale,Stranieri,2780,5557,2.00,osservato
017126,Orzivecchi,2024,Totale,Totale,18491,30500,1.65,osservato
017128,Ossimo,2019,Es. Alberghieri,Italiani,,,,riservato
017128,Ossimo,2019,Es. Alberghieri,Stranieri,,,,riservato
017128,Ossimo,2019,Es. Alberghieri,Totale,,,,riservato
017128,Ossimo,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017128,Ossimo,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017128,Ossimo,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017128,Ossimo,2019,Totale,Italiani,,,,riservato
017128,Ossimo,2019,Totale,Stranieri,,,,riservato
017128,Ossimo,2019,Totale,Totale,,,,riservato
017128,Ossimo,2020,Es. Extra-Alberghieri,Italiani,61,260,4.30,osservato
017128,Ossimo,2020,Es. Extra-Alberghieri,Stranieri,9,51,5.70,osservato
017128,Ossimo,2020,Es. Extra-Alberghieri,Totale,70,311,4.40,osservato
017128,Ossimo,2020,Totale,Italiani,61,260,4.30,osservato
017128,Ossimo,2020,Totale,Stranieri,9,51,5.70,osservato
017128,Ossimo,2020,Totale,Totale,70,311,4.40,osservato
017128,Ossimo,2021,Es. Alberghieri,Italiani,,,,riservato
017128,Ossimo,2021,Es. Alberghieri,Stranieri,,,,riservato
017128,Ossimo,2021,Es. Alberghieri,Totale,,,,riservato
017128,Ossimo,2021,Es. Extra-Alberghieri,Italiani,66,439,6.70,osservato
017128,Ossimo,2021,Es. Extra-Alberghieri,Stranieri,8,54,6.80,osservato
017128,Ossimo,2021,Es. Extra-Alberghieri,Totale,74,493,6.70,osservato
017128,Ossimo,2021,Totale,Italiani,66,439,6.70,osservato
017128,Ossimo,2021,Totale,Stranieri,8,54,6.80,osservato
017128,Ossimo,2021,Totale,Totale,74,493,6.70,osservato
017128,Ossimo,2022,Es. Alberghieri,Italiani,,,,riservato
017128,Ossimo,2022,Es. Alberghieri,Stranieri,,,,riservato
017128,Ossimo,2022,Es. Alberghieri,Totale,,,,riservato
017128,Ossimo,2022,Es. Extra-Alberghieri,Italiani,55,253,4.60,osservato
017128,Ossimo,2022,Es. Extra-Alberghieri,Stranieri,20,148,7.40,osservato
017128,Ossimo,2022,Es. Extra-Alberghieri,Totale,75,401,5.30,osservato
017128,Ossimo,2022,Totale,Italiani,55,253,4.60,osservato
017128,Ossimo,2022,Totale,Stranieri,20,148,7.40,osservato
017128,Ossimo,2022,Totale,Totale,75,401,5.30,osservato
017128,Ossimo,2024,Es. Alberghieri,Italiani,,,,riservato
017128,Ossimo,2024,Es. Alberghieri,Stranieri,,,,riservato
017128,Ossimo,2024,Es. Alberghieri,Totale,,,,riservato
017128,Ossimo,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017128,Ossimo,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017128,Ossimo,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017128,Ossimo,2024,Totale,Italiani,37,118,3.19,osservato
017128,Ossimo,2024,Totale,Stranieri,2,2,1.00,osservato
017128,Ossimo,2024,Totale,Totale,39,120,3.08,osservato
017129,Padenghe sul Garda,2019,Es. Alberghieri,Italiani,11511,22475,2.00,osservato
017129,Padenghe sul Garda,2019,Es. Alberghieri,Stranieri,12334,48295,3.90,osservato
017129,Padenghe sul Garda,2019,Es. Alberghieri,Totale,23845,70770,3.00,osservato
017129,Padenghe sul Garda,2019,Es. Extra-Alberghieri,Italiani,11550,35825,3.10,osservato
017129,Padenghe sul Garda,2019,Es. Extra-Alberghieri,Stranieri,16007,105496,6.60,osservato
017129,Padenghe sul Garda,2019,Es. Extra-Alberghieri,Totale,27557,141321,5.10,osservato
017129,Padenghe sul Garda,2019,Totale,Italiani,23061,58300,2.50,osservato
017129,Padenghe sul Garda,2019,Totale,Stranieri,28341,153791,5.40,osservato
017129,Padenghe sul Garda,2019,Totale,Totale,51402,212091,4.10,osservato
017129,Padenghe sul Garda,2020,Es. Alberghieri,Italiani,7202,17254,2.40,osservato
017129,Padenghe sul Garda,2020,Es. Alberghieri,Stranieri,2625,10563,4.00,osservato
017129,Padenghe sul Garda,2020,Es. Alberghieri,Totale,9827,27817,2.80,osservato
017129,Padenghe sul Garda,2020,Es. Extra-Alberghieri,Italiani,7407,37411,5.10,osservato
017129,Padenghe sul Garda,2020,Es. Extra-Alberghieri,Stranieri,7146,53881,7.50,osservato
017129,Padenghe sul Garda,2020,Es. Extra-Alberghieri,Totale,14553,91292,6.30,osservato
017129,Padenghe sul Garda,2020,Totale,Italiani,14609,54665,3.70,osservato
017129,Padenghe sul Garda,2020,Totale,Stranieri,9771,64444,6.60,osservato
017129,Padenghe sul Garda,2020,Totale,Totale,24380,119109,4.90,osservato
017129,Padenghe sul Garda,2021,Es. Alberghieri,Italiani,13759,41844,3.00,osservato
017129,Padenghe sul Garda,2021,Es. Alberghieri,Stranieri,11527,64870,5.60,osservato
017129,Padenghe sul Garda,2021,Es. Alberghieri,Totale,25286,106714,4.20,osservato
017129,Padenghe sul Garda,2021,Es. Extra-Alberghieri,Italiani,8277,71264,8.60,osservato
017129,Padenghe sul Garda,2021,Es. Extra-Alberghieri,Stranieri,14774,103559,7.00,osservato
017129,Padenghe sul Garda,2021,Es. Extra-Alberghieri,Totale,23051,174823,7.60,osservato
017129,Padenghe sul Garda,2021,Totale,Italiani,22036,113108,5.10,osservato
017129,Padenghe sul Garda,2021,Totale,Stranieri,26301,168429,6.40,osservato
017129,Padenghe sul Garda,2021,Totale,Totale,48337,281537,5.80,osservato
017129,Padenghe sul Garda,2022,Es. Alberghieri,Italiani,13926,24956,1.80,osservato
017129,Padenghe sul Garda,2022,Es. Alberghieri,Stranieri,15413,58329,3.80,osservato
017129,Padenghe sul Garda,2022,Es. Alberghieri,Totale,29339,83285,2.80,osservato
017129,Padenghe sul Garda,2022,Es. Extra-Alberghieri,Italiani,9983,94681,9.50,osservato
017129,Padenghe sul Garda,2022,Es. Extra-Alberghieri,Stranieri,25408,168577,6.60,osservato
017129,Padenghe sul Garda,2022,Es. Extra-Alberghieri,Totale,35391,263258,7.40,osservato
017129,Padenghe sul Garda,2022,Totale,Italiani,23909,119637,5.00,osservato
017129,Padenghe sul Garda,2022,Totale,Stranieri,40821,226906,5.60,osservato
017129,Padenghe sul Garda,2022,Totale,Totale,64730,346543,5.40,osservato
017129,Padenghe sul Garda,2023,Es. Alberghieri,Italiani,15826,26726,1.70,osservato
017129,Padenghe sul Garda,2023,Es. Alberghieri,Stranieri,14953,51426,3.40,osservato
017129,Padenghe sul Garda,2023,Es. Alberghieri,Totale,30779,78152,2.50,osservato
017129,Padenghe sul Garda,2023,Es. Extra-Alberghieri,Italiani,8537,49707,5.80,osservato
017129,Padenghe sul Garda,2023,Es. Extra-Alberghieri,Stranieri,30330,196937,6.50,osservato
017129,Padenghe sul Garda,2023,Es. Extra-Alberghieri,Totale,38867,246644,6.30,osservato
017129,Padenghe sul Garda,2023,Totale,Italiani,24363,76433,3.10,osservato
017129,Padenghe sul Garda,2023,Totale,Stranieri,45283,248363,5.50,osservato
017129,Padenghe sul Garda,2023,Totale,Totale,69646,324796,4.70,osservato
017129,Padenghe sul Garda,2024,Es. Alberghieri,Italiani,14903,24405,1.64,osservato
017129,Padenghe sul Garda,2024,Es. Alberghieri,Stranieri,18190,60110,3.30,osservato
017129,Padenghe sul Garda,2024,Es. Alberghieri,Totale,33093,84515,2.55,osservato
017129,Padenghe sul Garda,2024,Es. Extra-Alberghieri,Italiani,7653,27950,3.65,osservato
017129,Padenghe sul Garda,2024,Es. Extra-Alberghieri,Stranieri,30510,193963,6.36,osservato
017129,Padenghe sul Garda,2024,Es. Extra-Alberghieri,Totale,38163,221913,5.81,osservato
017129,Padenghe sul Garda,2024,Totale,Italiani,22556,52355,2.32,osservato
017129,Padenghe sul Garda,2024,Totale,Stranieri,48700,254073,5.22,osservato
017129,Padenghe sul Garda,2024,Totale,Totale,71256,306428,4.30,osservato
017130,Paderno Franciacorta,2019,Es. Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2019,Es. Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2019,Es. Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2019,Totale,Italiani,369,654,1.80,osservato
017130,Paderno Franciacorta,2019,Totale,Stranieri,135,366,2.70,osservato
017130,Paderno Franciacorta,2019,Totale,Totale,504,1020,2.00,osservato
017130,Paderno Franciacorta,2020,Es. Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2020,Es. Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2020,Es. Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2020,Totale,Italiani,224,546,2.40,osservato
017130,Paderno Franciacorta,2020,Totale,Stranieri,54,334,6.20,osservato
017130,Paderno Franciacorta,2020,Totale,Totale,278,880,3.20,osservato
017130,Paderno Franciacorta,2021,Es. Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2021,Es. Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2021,Es. Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2021,Totale,Italiani,318,820,2.60,osservato
017130,Paderno Franciacorta,2021,Totale,Stranieri,72,405,5.60,osservato
017130,Paderno Franciacorta,2021,Totale,Totale,390,1225,3.10,osservato
017130,Paderno Franciacorta,2022,Es. Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2022,Es. Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2022,Es. Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2022,Totale,Italiani,284,502,1.80,osservato
017130,Paderno Franciacorta,2022,Totale,Stranieri,226,1310,5.80,osservato
017130,Paderno Franciacorta,2022,Totale,Totale,510,1812,3.60,osservato
017130,Paderno Franciacorta,2023,Es. Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2023,Es. Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2023,Es. Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2023,Totale,Italiani,1202,2302,1.90,osservato
017130,Paderno Franciacorta,2023,Totale,Stranieri,604,1869,3.10,osservato
017130,Paderno Franciacorta,2023,Totale,Totale,1806,4171,2.30,osservato
017130,Paderno Franciacorta,2024,Es. Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2024,Es. Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2024,Es. Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017130,Paderno Franciacorta,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017130,Paderno Franciacorta,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017130,Paderno Franciacorta,2024,Totale,Italiani,2638,4677,1.77,osservato
017130,Paderno Franciacorta,2024,Totale,Stranieri,795,2144,2.70,osservato
017130,Paderno Franciacorta,2024,Totale,Totale,3433,6821,1.99,osservato
017131,Paisco Loveno,2019,Es. Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2019,Es. Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2019,Es. Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2019,Totale,Italiani,265,265,1.00,osservato
017131,Paisco Loveno,2019,Totale,Totale,265,265,1.00,osservato
017131,Paisco Loveno,2021,Es. Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2021,Es. Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2021,Es. Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2021,Totale,Italiani,,,,riservato
017131,Paisco Loveno,2021,Totale,Stranieri,,,,riservato
017131,Paisco Loveno,2021,Totale,Totale,,,,riservato
017131,Paisco Loveno,2022,Es. Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2022,Es. Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2022,Es. Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2022,Totale,Italiani,,,,riservato
017131,Paisco Loveno,2022,Totale,Stranieri,,,,riservato
017131,Paisco Loveno,2022,Totale,Totale,,,,riservato
017131,Paisco Loveno,2023,Es. Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2023,Es. Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2023,Es. Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2023,Totale,Italiani,,,,riservato
017131,Paisco Loveno,2023,Totale,Stranieri,,,,riservato
017131,Paisco Loveno,2023,Totale,Totale,,,,riservato
017131,Paisco Loveno,2024,Es. Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2024,Es. Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2024,Es. Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017131,Paisco Loveno,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017131,Paisco Loveno,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017131,Paisco Loveno,2024,Totale,Italiani,401,626,1.56,osservato
017131,Paisco Loveno,2024,Totale,Stranieri,44,120,2.73,osservato
017131,Paisco Loveno,2024,Totale,Totale,445,746,1.68,osservato
017132,Paitone,2019,Es. Alberghieri,Italiani,,,,riservato
017132,Paitone,2019,Es. Alberghieri,Stranieri,,,,riservato
017132,Paitone,2019,Es. Alberghieri,Totale,,,,riservato
017132,Paitone,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017132,Paitone,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
