codice_istat,comune,anno,sesso,iscritti
017116,Muscoline,2018,M,21
017116,Muscoline,2019,F,32
017116,Muscoline,2019,M,22
017116,Muscoline,2020,F,31
017116,Muscoline,2020,M,20
017116,Muscoline,2021,F,38
017116,Muscoline,2021,M,21
017116,Muscoline,2022,F,42
017116,Muscoline,2022,M,21
017116,Muscoline,2023,F,45
017116,Muscoline,2023,M,26
017116,Muscoline,2024,F,49
017116,Muscoline,2024,M,26
017117,Nave,2010,F,144
017117,Nave,2010,M,108
017117,Nave,2011,F,141
017117,Nave,2011,M,97
017117,Nave,2012,F,132
017117,Nave,2012,M,100
017117,Nave,2013,F,129
017117,Nave,2013,M,108
017117,Nave,2014,F,133
017117,Nave,2014,M,105
017117,Nave,2015,F,123
017117,Nave,2015,M,102
017117,Nave,2016,F,130
017117,Nave,2016,M,112
017117,Nave,2017,F,140
017117,Nave,2017,M,115
017117,Nave,2018,F,163
017117,Nave,2018,M,121
017117,Nave,2019,F,175
017117,Nave,2019,M,116
017117,Nave,2020,F,183
017117,Nave,2020,M,113
017117,Nave,2021,F,180
017117,Nave,2021,M,119
017117,Nave,2022,F,194
017117,Nave,2022,M,119
017117,Nave,2023,F,184
017117,Nave,2023,M,109
017117,Nave,2024,F,179
017117,Nave,2024,M,101
017118,Niardo,2010,F,24
017118,Niardo,2010,M,28
017118,Niardo,2011,F,29
017118,Niardo,2011,M,25
017118,Niardo,2012,F,27
017118,Niardo,2012,M,23
017118,Niardo,2013,F,23
017118,Niardo,2013,M,21
017118,Niardo,2014,F,20
017118,Niardo,2014,M,18
017118,Niardo,2015,F,18
017118,Niardo,2015,M,20
017118,Niardo,2016,F,22
017118,Niardo,2016,M,24
017118,Niardo,2017,F,30
017118,Niardo,2017,M,24
017118,Niardo,2018,F,35
017118,Niardo,2018,M,20
017118,Niardo,2019,F,34
017118,Niardo,2019,M,22
017118,Niardo,2020,F,45
017118,Niardo,2020,M,19
017118,Niardo,2021,F,40
017118,Niardo,2021,M,18
017118,Niardo,2022,F,44
017118,Niardo,2022,M,13
017118,Niardo,2023,F,44
017118,Niardo,2023,M,18
017118,Niardo,2024,F,43
017118,Niardo,2024,M,21
017119,Nuvolento,2010,F,46
017119,Nuvolento,2010,M,32
017119,Nuvolento,2011,F,49
017119,Nuvolento,2011,M,31
017119,Nuvolento,2012,F,47
017119,Nuvolento,2012,M,27
017119,Nuvolento,2013,F,43
017119,Nuvolento,2013,M,25
017119,Nuvolento,2014,F,39
017119,Nuvolento,2014,M,24
017119,Nuvolento,2015,F,37
017119,Nuvolento,2015,M,24
017119,Nuvolento,2016,F,43
017119,Nuvolento,2016,M,21
017119,Nuvolento,2017,F,51
017119,Nuvolento,2017,M,31
017119,Nuvolento,2018,F,58
017119,Nuvolento,2018,M,29
017119,Nuvolento,2019,F,53
017119,Nuvolento,2019,M,36
017119,Nuvolento,2020,F,52
017119,Nuvolento,2020,M,35
017119,Nuvolento,2021,F,46
017119,Nuvolento,2021,M,32
017119,Nuvolento,2022,F,59
017119,Nuvolento,2022,M,33
017119,Nuvolento,2023,F,56
017119,Nuvolento,2023,M,34
017119,Nuvolento,2024,F,69
017119,Nuvolento,2024,M,37
017120,Nuvolera,2010,F,52
017120,Nuvolera,2010,M,36
017120,Nuvolera,2011,F,40
017120,Nuvolera,2011,M,35
017120,Nuvolera,2012,F,34
017120,Nuvolera,2012,M,36
017120,Nuvolera,2013,F,38
017120,Nuvolera,2013,M,38
017120,Nuvolera,2014,F,41
017120,Nuvolera,2014,M,32
017120,Nuvolera,2015,F,44
017120,Nuvolera,2015,M,39
017120,Nuvolera,2016,F,44
017120,Nuvolera,2016,M,41
017120,Nuvolera,2017,F,43
017120,Nuvolera,2017,M,37
017120,Nuvolera,2018,F,49
017120,Nuvolera,2018,M,35
017120,Nuvolera,2019,F,49
017120,Nuvolera,2019,M,38
017120,Nuvolera,2020,F,67
017120,Nuvolera,2020,M,42
017120,Nuvolera,2021,F,76
017120,Nuvolera,2021,M,43
017120,Nuvolera,2022,F,85
017120,Nuvolera,2022,M,48
017120,Nuvolera,2023,F,81
017120,Nuvolera,2023,M,52
017120,Nuvolera,2024,F,83
017120,Nuvolera,2024,M,42
017121,Odolo,2010,F,30
017121,Odolo,2010,M,16
017121,Odolo,2011,F,28
017121,Odolo,2011,M,15
017121,Odolo,2012,F,25
017121,Odolo,2012,M,16
017121,Odolo,2013,F,23
017121,Odolo,2013,M,15
017121,Odolo,2014,F,28
017121,Odolo,2014,M,14
017121,Odolo,2015,F,28
017121,Odolo,2015,M,14
017121,Odolo,2016,F,28
017121,Odolo,2016,M,16
017121,Odolo,2017,F,26
017121,Odolo,2017,M,15
017121,Odolo,2018,F,31
017121,Odolo,2018,M,12
017121,Odolo,2019,F,29
017121,Odolo,2019,M,12
017121,Odolo,2020,F,24
017121,Odolo,2020,M,11
017121,Odolo,2021,F,26
017121,Odolo,2021,M,8
017121,Odolo,2022,F,28
017121,Odolo,2022,M,8
017121,Odolo,2023,F,27
017121,Odolo,2023,M,8
017121,Odolo,2024,F,26
017121,Odolo,2024,M,6
017122,Offlaga,2010,F,44
017122,Offlaga,2010,M,24
017122,Offlaga,2011,F,41
017122,Offlaga,2011,M,20
017122,Offlaga,2012,F,34
017122,Offlaga,2012,M,18
017122,Offlaga,2013,F,29
017122,Offlaga,2013,M,17
017122,Offlaga,2014,F,27
017122,Offlaga,2014,M,14
017122,Offlaga,2015,F,30
017122,Offlaga,2015,M,13
017122,Offlaga,2016,F,34
017122,Offlaga,2016,M,16
017122,Offlaga,2017,F,41
017122,Offlaga,2017,M,29
017122,Offlaga,2018,F,40
017122,Offlaga,2018,M,28
017122,Offlaga,2019,F,50
017122,Offlaga,2019,M,31
017122,Offlaga,2020,F,53
017122,Offlaga,2020,M,30
017122,Offlaga,2021,F,63
017122,Offlaga,2021,M,32
017122,Offlaga,2022,F,63
017122,Offlaga,2022,M,39
017122,Offlaga,2023,F,71
017122,Offlaga,2023,M,42
017122,Offlaga,2024,F,70
017122,Offlaga,2024,M,42
017123,Ome,2010,F,39
017123,Ome,2010,M,25
017123,Ome,2011,F,40
017123,Ome,2011,M,20
017123,Ome,2012,F,35
017123,Ome,2012,M,19
017123,Ome,2013,F,32
017123,Ome,2013,M,18
017123,Ome,2014,F,30
017123,Ome,2014,M,18
017123,Ome,2015,F,28
017123,Ome,2015,M,19
017123,Ome,2016,F,29
017123,Ome,2016,M,23
017123,Ome,2017,F,38
017123,Ome,2017,M,25
017123,Ome,2018,F,35
017123,Ome,2018,M,27
017123,Ome,2019,F,42
017123,Ome,2019,M,23
017123,Ome,2020,F,46
017123,Ome,2020,M,27
017123,Ome,2021,F,51
017123,Ome,2021,M,30
017123,Ome,2022,F,44
017123,Ome,2022,M,33
017123,Ome,2023,F,46
017123,Ome,2023,M,29
017123,Ome,2024,F,41
017123,Ome,2024,M,39
017124,Ono San Pietro,2010,F,8
017124,Ono San Pietro,2010,M,6
017124,Ono San Pietro,2011,F,6
017124,Ono San Pietro,2011,M,7
017124,Ono San Pietro,2012,F,8
017124,Ono San Pietro,2012,M,7
017124,Ono San Pietro,2013,F,11
017124,Ono San Pietro,2013,M,7
017124,Ono San Pietro,2014,F,14
017124,Ono San Pietro,2014,M,5
017124,Ono San Pietro,2015,F,13
017124,Ono San Pietro,2015,M,5
017124,Ono San Pietro,2016,F,16
017124,Ono San Pietro,2016,M,5
017124,Ono San Pietro,2017,F,15
017124,Ono San Pietro,2017,M,5
017124,Ono San Pietro,2018,F,13
017124,Ono San Pietro,2018,M,7
017124,Ono San Pietro,2019,F,12
017124,Ono San Pietro,2019,M,10
017124,Ono San Pietro,2020,F,12
017124,Ono San Pietro,2020,M,10
017124,Ono San Pietro,2021,F,12
017124,Ono San Pietro,2021,M,11
017124,Ono San Pietro,2022,F,15
017124,Ono San Pietro,2022,M,14
017124,Ono San Pietro,2023,F,16
017124,Ono San Pietro,2023,M,13
017124,Ono San Pietro,2024,F,16
017124,Ono San Pietro,2024,M,16
017125,Orzinuovi,2010,F,142
017125,Orzinuovi,2010,M,147
017125,Orzinuovi,2011,F,133
017125,Orzinuovi,2011,M,139
017125,Orzinuovi,2012,F,133
017125,Orzinuovi,2012,M,129
017125,Orzinuovi,2013,F,139
017125,Orzinuovi,2013,M,142
017125,Orzinuovi,2014,F,139
017125,Orzinuovi,2014,M,131
017125,Orzinuovi,2015,F,143
017125,Orzinuovi,2015,M,135
017125,Orzinuovi,2016,F,149
017125,Orzinuovi,2016,M,136
017125,Orzinuovi,2017,F,155
017125,Orzinuovi,2017,M,147
017125,Orzinuovi,2018,F,160
017125,Orzinuovi,2018,M,142
017125,Orzinuovi,2019,F,166
017125,Orzinuovi,2019,M,143
017125,Orzinuovi,2020,F,176
017125,Orzinuovi,2020,M,144
017125,Orzinuovi,2021,F,180
017125,Orzinuovi,2021,M,139
017125,Orzinuovi,2022,F,188
017125,Orzinuovi,2022,M,125
017125,Orzinuovi,2023,F,196
017125,Orzinuovi,2023,M,122
017125,Orzinuovi,2024,F,198
017125,Orzinuovi,2024,M,124
017126,Orzivecchi,2010,F,19
017126,Orzivecchi,2010,M,21
017126,Orzivecchi,2011,F,22
017126,Orzivecchi,2011,M,22
017126,Orzivecchi,2012,F,18
017126,Orzivecchi,2012,M,22
017126,Orzivecchi,2013,F,22
017126,Orzivecchi,2013,M,24
017126,Orzivecchi,2014,F,23
017126,Orzivecchi,2014,M,19
017126,Orzivecchi,2015,F,22
017126,Orzivecchi,2015,M,20
017126,Orzivecchi,2016,F,23
017126,Orzivecchi,2016,M,21
017126,Orzivecchi,2017,F,27
017126,Orzivecchi,2017,M,26
017126,Orzivecchi,2018,F,33
017126,Orzivecchi,2018,M,28
017126,Orzivecchi,2019,F,36
017126,Orzivecchi,2019,M,32
017126,Orzivecchi,2020,F,40
017126,Orzivecchi,2020,M,27
017126,Orzivecchi,2021,F,40
017126,Orzivecchi,2021,M,28
017126,Orzivecchi,2022,F,46
017126,Orzivecchi,2022,M,28
017126,Orzivecchi,2023,F,46
017126,Orzivecchi,2023,M,35
017126,Orzivecchi,2024,F,48
017126,Orzivecchi,2024,M,30
017127,Ospitaletto,2010,F,131
017127,Ospitaletto,2010,M,110
017127,Ospitaletto,2011,F,119
017127,Ospitaletto,2011,M,105
017127,Ospitaletto,2012,F,121
017127,Ospitaletto,2012,M,101
017127,Ospitaletto,2013,F,116
017127,Ospitaletto,2013,M,104
017127,Ospitaletto,2014,F,120
017127,Ospitaletto,2014,M,108
017127,Ospitaletto,2015,F,124
017127,Ospitaletto,2015,M,106
017127,Ospitaletto,2016,F,135
017127,Ospitaletto,2016,M,99
017127,Ospitaletto,2017,F,145
017127,Ospitaletto,2017,M,93
017127,Ospitaletto,2018,F,156
017127,Ospitaletto,2018,M,101
017127,Ospitaletto,2019,F,163
017127,Ospitaletto,2019,M,128
017127,Ospitaletto,2020,F,167
017127,Ospitaletto,2020,M,132
017127,Ospitaletto,2021,F,192
017127,Ospitaletto,2021,M,154
017127,Ospitaletto,2022,F,202
017127,Ospitaletto,2022,M,151
017127,Ospitaletto,2023,F,207
017127,Ospitaletto,2023,M,158
017127,Ospitaletto,2024,F,202
017127,Ospitaletto,2024,M,147
017128,Ossimo,2010,F,15
017128,Ossimo,2010,M,11
017128,Ossimo,2011,F,11
017128,Ossimo,2011,M,12
017128,Ossimo,2012,F,12
017128,Ossimo,2012,M,13
017128,Ossimo,2013,F,9
017128,Ossimo,2013,M,10
017128,Ossimo,2014,F,11
017128,Ossimo,2014,M,12
017128,Ossimo,2015,F,12
017128,Ossimo,2015,M,11
017128,Ossimo,2016,F,11
017128,Ossimo,2016,M,11
017128,Ossimo,2017,F,15
017128,Ossimo,2017,M,9
017128,Ossimo,2018,F,14
017128,Ossimo,2018,M,11
017128,Ossimo,2019,F,13
017128,Ossimo,2019,M,11
017128,Ossimo,2020,F,13
017128,Ossimo,2020,M,13
017128,Ossimo,2021,F,17
017128,Ossimo,2021,M,14
017128,Ossimo,2022,F,17
017128,Ossimo,2022,M,16
017128,Ossimo,2023,F,16
017128,Ossimo,2023,M,19
017128,Ossimo,2024,F,16
017128,Ossimo,2024,M,21
017129,Padenghe sul Garda,2010,F,64
017129,Padenghe sul Garda,2010,M,43
017129,Padenghe sul Garda,2011,F,78
017129,Padenghe sul Garda,2011,M,46
017129,Padenghe sul Garda,2012,F,68
017129,Padenghe sul Garda,2012,M,41
017129,Padenghe sul Garda,2013,F,66
017129,Padenghe sul Garda,2013,M,39
017129,Padenghe sul Garda,2014,F,64
017129,Padenghe sul Garda,2014,M,42
017129,Padenghe sul Garda,2015,F,52
017129,Padenghe sul Garda,2015,M,41
017129,Padenghe sul Garda,2016,F,53
017129,Padenghe sul Garda,2016,M,40
017129,Padenghe sul Garda,2017,F,58
017129,Padenghe sul Garda,2017,M,39
017129,Padenghe sul Garda,2018,F,58
017129,Padenghe sul Garda,2018,M,41
017129,Padenghe sul Garda,2019,F,60
017129,Padenghe sul Garda,2019,M,40
017129,Padenghe sul Garda,2020,F,63
017129,Padenghe sul Garda,2020,M,41
017129,Padenghe sul Garda,2021,F,59
017129,Padenghe sul Garda,2021,M,42
017129,Padenghe sul Garda,2022,F,66
017129,Padenghe sul Garda,2022,M,47
017129,Padenghe sul Garda,2023,F,78
017129,Padenghe sul Garda,2023,M,58
017129,Padenghe sul Garda,2024,F,80
017129,Padenghe sul Garda,2024,M,59
017130,Paderno Franciacorta,2010,F,50
017130,Paderno Franciacorta,2010,M,30
017130,Paderno Franciacorta,2011,F,52
017130,Paderno Franciacorta,2011,M,30
017130,Paderno Franciacorta,2012,F,42
017130,Paderno Franciacorta,2012,M,25
017130,Paderno Franciacorta,2013,F,45
017130,Paderno Franciacorta,2013,M,26
017130,Paderno Franciacorta,2014,F,45
017130,Paderno Franciacorta,2014,M,31
017130,Paderno Franciacorta,2015,F,49
017130,Paderno Franciacorta,2015,M,38
017130,Paderno Franciacorta,2016,F,48
017130,Paderno Franciacorta,2016,M,36
017130,Paderno Franciacorta,2017,F,44
017130,Paderno Franciacorta,2017,M,41
017130,Paderno Franciacorta,2018,F,49
017130,Paderno Franciacorta,2018,M,43
017130,Paderno Franciacorta,2019,F,53
017130,Paderno Franciacorta,2019,M,39
017130,Paderno Franciacorta,2020,F,51
017130,Paderno Franciacorta,2020,M,49
017130,Paderno Franciacorta,2021,F,58
017130,Paderno Franciacorta,2021,M,53
017130,Paderno Franciacorta,2022,F,65
017130,Paderno Franciacorta,2022,M,51
017130,Paderno Franciacorta,2023,F,62
017130,Paderno Franciacorta,2023,M,48
017130,Paderno Franciacorta,2024,F,65
017130,Paderno Franciacorta,2024,M,46
017131,Paisco Loveno,2012,F,1
017131,Paisco Loveno,2013,F,2
017131,Paisco Loveno,2014,F,2
017131,Paisco Loveno,2015,F,3
017131,Paisco Loveno,2016,F,2
017131,Paisco Loveno,2017,F,2
017131,Paisco Loveno,2018,F,1
017131,Paisco Loveno,2019,F,1
017131,Paisco Loveno,2020,F,1
017131,Paisco Loveno,2021,F,3
017131,Paisco Loveno,2022,F,2
017131,Paisco Loveno,2023,F,2
017131,Paisco Loveno,2024,F,2
017132,Paitone,2010,F,21
017132,Paitone,2010,M,17
017132,Paitone,2011,F,22
017132,Paitone,2011,M,20
017132,Paitone,2012,F,22
017132,Paitone,2012,M,21
017132,Paitone,2013,F,28
017132,Paitone,2013,M,20
017132,Paitone,2014,F,27
017132,Paitone,2014,M,19
017132,Paitone,2015,F,29
017132,Paitone,2015,M,19
017132,Paitone,2016,F,27
017132,Paitone,2016,M,18
017132,Paitone,2017,F,28
017132,Paitone,2017,M,17
017132,Paitone,2018,F,30
017132,Paitone,2018,M,15
017132,Paitone,2019,F,28
017132,Paitone,2019,M,18
017132,Paitone,2020,F,25
017132,Paitone,2020,M,17
017132,Paitone,2021,F,32
017132,Paitone,2021,M,18
017132,Paitone,2022,F,34
017132,Paitone,2022,M,23
017132,Paitone,2023,F,34
017132,Paitone,2023,M,28
017132,Paitone,2024,F,34
017132,Paitone,2024,M,24
017133,Palazzolo sull'Oglio,2010,F,217
017133,Palazzolo sull'Oglio,2010,M,168
017133,Palazzolo sull'Oglio,2011,F,224
017133,Palazzolo sull'Oglio,2011,M,160
017133,Palazzolo sull'Oglio,2012,F,209
017133,Palazzolo sull'Oglio,2012,M,163
017133,Palazzolo sull'Oglio,2013,F,218
017133,Palazzolo sull'Oglio,2013,M,160
017133,Palazzolo sull'Oglio,2014,F,218
017133,Palazzolo sull'Oglio,2014,M,178
017133,Palazzolo sull'Oglio,2015,F,224
017133,Palazzolo sull'Oglio,2015,M,187
017133,Palazzolo sull'Oglio,2016,F,220
017133,Palazzolo sull'Oglio,2016,M,206
017133,Palazzolo sull'Oglio,2017,F,239
017133,Palazzolo sull'Oglio,2017,M,200
017133,Palazzolo sull'Oglio,2018,F,252
017133,Palazzolo sull'Oglio,2018,M,205
017133,Palazzolo sull'Oglio,2019,F,259
017133,Palazzolo sull'Oglio,2019,M,219
017133,Palazzolo sull'Oglio,2020,F,278
017133,Palazzolo sull'Oglio,2020,M,198
017133,Palazzolo sull'Oglio,2021,F,290
017133,Palazzolo sull'Oglio,2021,M,194
017133,Palazzolo sull'Oglio,2022,F,279
017133,Palazzolo sull'Oglio,2022,M,181
017133,Palazzolo sull'Oglio,2023,F,274
017133,Palazzolo sull'Oglio,2023,M,176
017133,Palazzolo sull'Oglio,2024,F,274
017133,Palazzolo sull'Oglio,2024,M,177
017134,Paratico,2010,F,50
017134,Paratico,2010,M,32
017134,Paratico,2011,F,48
017134,Paratico,2011,M,30
017134,Paratico,2012,F,41
017134,Paratico,2012,M,27
017134,Paratico,2013,F,49
017134,Paratico,2013,M,29
017134,Paratico,2014,F,47
017134,Paratico,2014,M,31
017134,Paratico,2015,F,48
017134,Paratico,2015,M,30
017134,Paratico,2016,F,43
017134,Paratico,2016,M,31
017134,Paratico,2017,F,53
017134,Paratico,2017,M,41
017134,Paratico,2018,F,61
017134,Paratico,2018,M,39
017134,Paratico,2019,F,68
017134,Paratico,2019,M,44
017134,Paratico,2020,F,74
017134,Paratico,2020,M,45
017134,Paratico,2021,F,63
017134,Paratico,2021,M,48
017134,Paratico,2022,F,55
017134,Paratico,2022,M,40
017134,Paratico,2023,F,59
017134,Paratico,2023,M,40
017134,Paratico,2024,F,58
017134,Paratico,2024,M,44
017135,Paspardo,2010,F,8
017135,Paspardo,2010,M,4
017135,Paspardo,2011,F,7
017135,Paspardo,2011,M,2
017135,Paspardo,2012,F,4
017135,Paspardo,2012,M,3
017135,Paspardo,2013,F,3
017135,Paspardo,2013,M,2
017135,Paspardo,2014,F,3
017135,Paspardo,2014,M,2
017135,Paspardo,2015,F,3
017135,Paspardo,2015,M,2
017135,Paspardo,2016,F,4
017135,Paspardo,2016,M,2
017135,Paspardo,2017,F,4
017135,Paspardo,2017,M,3
017135,Paspardo,2018,F,7
017135,Paspardo,2018,M,3
017135,Paspardo,2019,F,6
017135,Paspardo,2019,M,3
017135,Paspardo,2020,F,5
017135,Paspardo,2020,M,3
017135,Paspardo,2021,F,2
017135,Paspardo,2021,M,2
017135,Paspardo,2022,F,4
017135,Paspardo,2022,M,5
017135,Paspardo,2023,F,3
017135,Paspardo,2023,M,5
017135,Paspardo,2024,F,5
017135,Paspardo,2024,M,3
017136,Passirano,2010,F,98
017136,Passirano,2010,M,54
017136,Passirano,2011,F,93
017136,Passirano,2011,M,55
017136,Passirano,2012,F,76
017136,Passirano,2012,M,56
017136,Passirano,2013,F,75
017136,Passirano,2013,M,66
017136,Passirano,2014,F,76
017136,Passirano,2014,M,67
017136,Passirano,2015,F,86
017136,Passirano,2015,M,72
017136,Passirano,2016,F,82
017136,Passirano,2016,M,72
017136,Passirano,2017,F,93
017136,Passirano,2017,M,74
017136,Passirano,2018,F,101
017136,Passirano,2018,M,72
017136,Passirano,2019,F,96
017136,Passirano,2019,M,82
017136,Passirano,2020,F,99
017136,Passirano,2020,M,81
017136,Passirano,2021,F,104
017136,Passirano,2021,M,84
017136,Passirano,2022,F,101
017136,Passirano,2022,M,81
017136,Passirano,2023,F,117
017136,Passirano,2023,M,90
017136,Passirano,2024,F,119
017136,Passirano,2024,M,94
017137,Pavone del Mella,2010,F,43
017137,Pavone del Mella,2010,M,20
017137,Pavone del Mella,2011,F,46
017137,Pavone del Mella,2011,M,18
017137,Pavone del Mella,2012,F,36
017137,Pavone del Mella,2012,M,16
017137,Pavone del Mella,2013,F,38
017137,Pavone del Mella,2013,M,21
017137,Pavone del Mella,2014,F,31
017137,Pavone del Mella,2014,M,23
017137,Pavone del Mella,2015,F,35
017137,Pavone del Mella,2015,M,19
017137,Pavone del Mella,2016,F,35
017137,Pavone del Mella,2016,M,25
017137,Pavone del Mella,2017,F,36
017137,Pavone del Mella,2017,M,20
017137,Pavone del Mella,2018,F,37
017137,Pavone del Mella,2018,M,17
017137,Pavone del Mella,2019,F,48
017137,Pavone del Mella,2019,M,19
017137,Pavone del Mella,2020,F,45
017137,Pavone del Mella,2020,M,24
017137,Pavone del Mella,2021,F,37
017137,Pavone del Mella,2021,M,30
017137,Pavone del Mella,2022,F,36
017137,Pavone del Mella,2022,M,31
017137,Pavone del Mella,2023,F,31
017137,Pavone del Mella,2023,M,33
017137,Pavone del Mella,2024,F,27
017137,Pavone del Mella,2024,M,32
017138,San Paolo,2010,F,58
017138,San Paolo,2010,M,37
017138,San Paolo,2011,F,65
017138,San Paolo,2011,M,40
017138,San Paolo,2012,F,71
017138,San Paolo,2012,M,28
017138,San Paolo,2013,F,62
017138,San Paolo,2013,M,27
017138,San Paolo,2014,F,51
017138,San Paolo,2014,M,31
017138,San Paolo,2015,F,54
017138,San Paolo,2015,M,35
017138,San Paolo,2016,F,51
017138,San Paolo,2016,M,33
017138,San Paolo,2017,F,49
017138,San Paolo,2017,M,30
017138,San Paolo,2018,F,44
017138,San Paolo,2018,M,34
017138,San Paolo,2019,F,45
017138,San Paolo,2019,M,44
017138,San Paolo,2020,F,49
017138,San Paolo,2020,M,38
017138,San Paolo,2021,F,54
017138,San Paolo,2021,M,37
017138,San Paolo,2022,F,55
017138,San Paolo,2022,M,36
017138,San Paolo,2023,F,51
017138,San Paolo,2023,M,41
017138,San Paolo,2024,F,66
017138,San Paolo,2024,M,49
017139,Pertica Alta,2010,F,6
017139,Pertica Alta,2010,M,2
017139,Pertica Alta,2011,F,6
017139,Pertica Alta,2011,M,2
017139,Pertica Alta,2012,F,4
017139,Pertica Alta,2012,M,2
017139,Pertica Alta,2013,F,4
017139,Pertica Alta,2013,M,2
017139,Pertica Alta,2014,F,3
017139,Pertica Alta,2014,M,2
017139,Pertica Alta,2015,F,4
017139,Pertica Alta,2015,M,2
017139,Pertica Alta,2016,F,5
017139,Pertica Alta,2016,M,5
017139,Pertica Alta,2017,F,6
017139,Pertica Alta,2017,M,6
017139,Pertica Alta,2018,F,3
017139,Pertica Alta,2018,M,6
017139,Pertica Alta,2019,F,4
017139,Pertica Alta,2019,M,4
017139,Pertica Alta,2020,F,4
017139,Pertica Alta,2020,M,6
017139,Pertica Alta,2021,F,3
017139,Pertica Alta,2021,M,8
017139,Pertica Alta,2022,F,4
017139,Pertica Alta,2022,M,8
017139,Pertica Alta,2023,F,5
017139,Pertica Alta,2023,M,7
017139,Pertica Alta,2024,F,4
017139,Pertica Alta,2024,M,5
017140,Pertica Bassa,2010,F,6
017140,Pertica Bassa,2010,M,6
017140,Pertica Bassa,2011,F,5
017140,Pertica Bassa,2011,M,4
017140,Pertica Bassa,2012,F,1
017140,Pertica Bassa,2012,M,4
017140,Pertica Bassa,2013,F,1
017140,Pertica Bassa,2013,M,3
017140,Pertica Bassa,2014,F,2
017140,Pertica Bassa,2014,M,3
017140,Pertica Bassa,2015,F,1
017140,Pertica Bassa,2015,M,3
017140,Pertica Bassa,2016,F,1
017140,Pertica Bassa,2016,M,4
017140,Pertica Bassa,2017,F,2
017140,Pertica Bassa,2017,M,2
017140,Pertica Bassa,2018,F,3
017140,Pertica Bassa,2018,M,3
017140,Pertica Bassa,2019,F,6
017140,Pertica Bassa,2019,M,2
017140,Pertica Bassa,2020,F,5
017140,Pertica Bassa,2020,M,3
017140,Pertica Bassa,2021,F,5
017140,Pertica Bassa,2021,M,2
017140,Pertica Bassa,2022,F,5
017140,Pertica Bassa,2022,M,4
017140,Pertica Bassa,2023,F,5
017140,Pertica Bassa,2023,M,5
017140,Pertica Bassa,2024,F,3
017140,Pertica Bassa,2024,M,5
017141,Pezzaze,2010,F,8
017141,Pezzaze,2010,M,7
017141,Pezzaze,2011,F,9
017141,Pezzaze,2011,M,5
017141,Pezzaze,2012,F,12
017141,Pezzaze,2012,M,5
017141,Pezzaze,2013,F,11
017141,Pezzaze,2013,M,4
017141,Pezzaze,2014,F,10
017141,Pezzaze,2014,M,4
017141,Pezzaze,2015,F,7
017141,Pezzaze,2015,M,2
017141,Pezzaze,2016,F,9
017141,Pezzaze,2016,M,2
017141,Pezzaze,2017,F,16
017141,Pezzaze,2017,M,2
017141,Pezzaze,2018,F,19
017141,Pezzaze,2018,M,3
017141,Pezzaze,2019,F,19
017141,Pezzaze,2019,M,4
017141,Pezzaze,2020,F,18
017141,Pezzaze,2020,M,5
017141,Pezzaze,2021,F,16
017141,Pezzaze,2021,M,6
017141,Pezzaze,2022,F,19
017141,Pezzaze,2022,M,10
017141,Pezzaze,2023,F,18
017141,Pezzaze,2023,M,9
017141,Pezzaze,2024,F,15
017141,Pezzaze,2024,M,10
017142,Pian Camuno,2010,F,64
017142,Pian Camuno,2010,M,22
017142,Pian Camuno,2011,F,61
017142,Pian Camuno,2011,M,25
017142,Pian Camuno,2012,F,50
017142,Pian Camuno,2012,M,27
017142,Pian Camuno,2013,F,54
017142,Pian Camuno,2013,M,25
017142,Pian Camuno,2014,F,54
017142,Pian Camuno,2014,M,23
017142,Pian Camuno,2015,F,61
017142,Pian Camuno,2015,M,22
017142,Pian Camuno,2016,F,56
017142,Pian Camuno,2016,M,24
017142,Pian Camuno,2017,F,57
017142,Pian Camuno,2017,M,27
017142,Pian Camuno,2018,F,53
017142,Pian Camuno,2018,M,27
017142,Pian Camuno,2019,F,53
017142,Pian Camuno,2019,M,21
017142,Pian Camuno,2020,F,49
017142,Pian Camuno,2020,M,33
017142,Pian Camuno,2021,F,55
017142,Pian Camuno,2021,M,33
017142,Pian Camuno,2022,F,53
017142,Pian Camuno,2022,M,45
017142,Pian Camuno,2023,F,56
017142,Pian Camuno,2023,M,53
017142,Pian Camuno,2024,F,70
017142,Pian Camuno,2024,M,65
017143,Pisogne,2010,F,105
017143,Pisogne,2010,M,90
017143,Pisogne,2011,F,101
017143,Pisogne,2011,M,89
017143,Pisogne,2012,F,97
017143,Pisogne,2012,M,79
017143,Pisogne,2013,F,100
017143,Pisogne,2013,M,73
017143,Pisogne,2014,F,98
017143,Pisogne,2014,M,71
017143,Pisogne,2015,F,86
017143,Pisogne,2015,M,78
017143,Pisogne,2016,F,87
017143,Pisogne,2016,M,70
017143,Pisogne,2017,F,98
017143,Pisogne,2017,M,74
017143,Pisogne,2018,F,95
017143,Pisogne,2018,M,69
017143,Pisogne,2019,F,92
017143,Pisogne,2019,M,66
017143,Pisogne,2020,F,101
017143,Pisogne,2020,M,73
017143,Pisogne,2021,F,105
017143,Pisogne,2021,M,74
017143,Pisogne,2022,F,107
017143,Pisogne,2022,M,78
017143,Pisogne,2023,F,110
017143,Pisogne,2023,M,80
017143,Pisogne,2024,F,116
017143,Pisogne,2024,M,87
017144,Polaveno,2010,F,16
017144,Polaveno,2010,M,23
017144,Polaveno,2011,F,23
017144,Polaveno,2011,M,18
017144,Polaveno,2012,F,22
017144,Polaveno,2012,M,24
017144,Polaveno,2013,F,22
