codice_istat,comune,anno,sezione,nome_sezione,indicatore,valore
017127,Ospitaletto,2019,K,attività finanziarie e assicurative,unita_locali,31
017127,Ospitaletto,2019,L,attività immobiliari,unita_locali,48
017127,Ospitaletto,2019,M,"attività professionali, scientifiche e tecniche",unita_locali,85
017127,Ospitaletto,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,30
017127,Ospitaletto,2019,P,istruzione,unita_locali,9
017127,Ospitaletto,2019,Q,sanità e assistenza sociale,unita_locali,71
017127,Ospitaletto,2019,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,11
017127,Ospitaletto,2019,S,altre attività di servizi,unita_locali,51
017127,Ospitaletto,2020,C,attività manifatturiere,unita_locali,115
017127,Ospitaletto,2020,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",unita_locali,1
017127,Ospitaletto,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,3
017127,Ospitaletto,2020,F,costruzioni,unita_locali,124
017127,Ospitaletto,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,215
017127,Ospitaletto,2020,H,trasporto e magazzinaggio,unita_locali,37
017127,Ospitaletto,2020,I,attività dei servizi di alloggio e di ristorazione,unita_locali,53
017127,Ospitaletto,2020,J,servizi di informazione e comunicazione,unita_locali,18
017127,Ospitaletto,2020,K,attività finanziarie e assicurative,unita_locali,30
017127,Ospitaletto,2020,L,attività immobiliari,unita_locali,47
017127,Ospitaletto,2020,M,"attività professionali, scientifiche e tecniche",unita_locali,94
017127,Ospitaletto,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,42
017127,Ospitaletto,2020,P,istruzione,unita_locali,8
017127,Ospitaletto,2020,Q,sanità e assistenza sociale,unita_locali,79
017127,Ospitaletto,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,10
017127,Ospitaletto,2020,S,altre attività di servizi,unita_locali,49
017127,Ospitaletto,2021,C,attività manifatturiere,unita_locali,122
017127,Ospitaletto,2021,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",unita_locali,1
017127,Ospitaletto,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,3
017127,Ospitaletto,2021,F,costruzioni,unita_locali,137
017127,Ospitaletto,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,211
017127,Ospitaletto,2021,H,trasporto e magazzinaggio,unita_locali,37
017127,Ospitaletto,2021,I,attività dei servizi di alloggio e di ristorazione,unita_locali,46
017127,Ospitaletto,2021,J,servizi di informazione e comunicazione,unita_locali,19
017127,Ospitaletto,2021,K,attività finanziarie e assicurative,unita_locali,27
017127,Ospitaletto,2021,L,attività immobiliari,unita_locali,53
017127,Ospitaletto,2021,M,"attività professionali, scientifiche e tecniche",unita_locali,107
017127,Ospitaletto,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,47
017127,Ospitaletto,2021,P,istruzione,unita_locali,7
017127,Ospitaletto,2021,Q,sanità e assistenza sociale,unita_locali,82
017127,Ospitaletto,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,9
017127,Ospitaletto,2021,S,altre attività di servizi,unita_locali,48
017127,Ospitaletto,2022,C,attività manifatturiere,unita_locali,117
017127,Ospitaletto,2022,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",unita_locali,1
017127,Ospitaletto,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,4
017127,Ospitaletto,2022,F,costruzioni,unita_locali,147
017127,Ospitaletto,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,211
017127,Ospitaletto,2022,H,trasporto e magazzinaggio,unita_locali,43
017127,Ospitaletto,2022,I,attività dei servizi di alloggio e di ristorazione,unita_locali,46
017127,Ospitaletto,2022,J,servizi di informazione e comunicazione,unita_locali,18
017127,Ospitaletto,2022,K,attività finanziarie e assicurative,unita_locali,29
017127,Ospitaletto,2022,L,attività immobiliari,unita_locali,53
017127,Ospitaletto,2022,M,"attività professionali, scientifiche e tecniche",unita_locali,121
017127,Ospitaletto,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,52
017127,Ospitaletto,2022,P,istruzione,unita_locali,8
017127,Ospitaletto,2022,Q,sanità e assistenza sociale,unita_locali,84
017127,Ospitaletto,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,16
017127,Ospitaletto,2022,S,altre attività di servizi,unita_locali,53
017127,Ospitaletto,2023,C,attività manifatturiere,unita_locali,109
017127,Ospitaletto,2023,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",unita_locali,1
017127,Ospitaletto,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,4
017127,Ospitaletto,2023,F,costruzioni,unita_locali,142
017127,Ospitaletto,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,220
017127,Ospitaletto,2023,H,trasporto e magazzinaggio,unita_locali,43
017127,Ospitaletto,2023,I,attività dei servizi di alloggio e di ristorazione,unita_locali,47
017127,Ospitaletto,2023,J,servizi di informazione e comunicazione,unita_locali,18
017127,Ospitaletto,2023,K,attività finanziarie e assicurative,unita_locali,32
017127,Ospitaletto,2023,L,attività immobiliari,unita_locali,52
017127,Ospitaletto,2023,M,"attività professionali, scientifiche e tecniche",unita_locali,126
017127,Ospitaletto,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,56
017127,Ospitaletto,2023,P,istruzione,unita_locali,9
017127,Ospitaletto,2023,Q,sanità e assistenza sociale,unita_locali,83
017127,Ospitaletto,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,18
017127,Ospitaletto,2023,S,altre attività di servizi,unita_locali,51
017128,Ossimo,2018,B,estrazione di minerali da cave e miniere,addetti,2.0
017128,Ossimo,2018,C,attività manifatturiere,addetti,2.9
017128,Ossimo,2018,F,costruzioni,addetti,37.4
017128,Ossimo,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,35.9
017128,Ossimo,2018,H,trasporto e magazzinaggio,addetti,4.8
017128,Ossimo,2018,I,attività dei servizi di alloggio e di ristorazione,addetti,20.5
017128,Ossimo,2018,K,attività finanziarie e assicurative,addetti,1.0
017128,Ossimo,2018,L,attività immobiliari,addetti,0.0
017128,Ossimo,2018,M,"attività professionali, scientifiche e tecniche",addetti,13.0
017128,Ossimo,2018,P,istruzione,addetti,2.0
017128,Ossimo,2018,Q,sanità e assistenza sociale,addetti,3.0
017128,Ossimo,2018,S,altre attività di servizi,addetti,3.0
017128,Ossimo,2019,B,estrazione di minerali da cave e miniere,addetti,4.5
017128,Ossimo,2019,C,attività manifatturiere,addetti,4.0
017128,Ossimo,2019,F,costruzioni,addetti,39.8
017128,Ossimo,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,34.4
017128,Ossimo,2019,H,trasporto e magazzinaggio,addetti,6.4
017128,Ossimo,2019,I,attività dei servizi di alloggio e di ristorazione,addetti,25.3
017128,Ossimo,2019,K,attività finanziarie e assicurative,addetti,2.0
017128,Ossimo,2019,L,attività immobiliari,addetti,1.0
017128,Ossimo,2019,M,"attività professionali, scientifiche e tecniche",addetti,13.0
017128,Ossimo,2019,P,istruzione,addetti,2.0
017128,Ossimo,2019,Q,sanità e assistenza sociale,addetti,3.7
017128,Ossimo,2019,S,altre attività di servizi,addetti,3.0
017128,Ossimo,2020,B,estrazione di minerali da cave e miniere,addetti,4.0
017128,Ossimo,2020,C,attività manifatturiere,addetti,3.0
017128,Ossimo,2020,F,costruzioni,addetti,42.3
017128,Ossimo,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,33.2
017128,Ossimo,2020,H,trasporto e magazzinaggio,addetti,5.7
017128,Ossimo,2020,I,attività dei servizi di alloggio e di ristorazione,addetti,21.3
017128,Ossimo,2020,K,attività finanziarie e assicurative,addetti,1.8
017128,Ossimo,2020,L,attività immobiliari,addetti,1.0
017128,Ossimo,2020,M,"attività professionali, scientifiche e tecniche",addetti,13.0
017128,Ossimo,2020,P,istruzione,addetti,1.0
017128,Ossimo,2020,Q,sanità e assistenza sociale,addetti,4.8
017128,Ossimo,2020,S,altre attività di servizi,addetti,3.0
017128,Ossimo,2021,B,estrazione di minerali da cave e miniere,addetti,3.5
017128,Ossimo,2021,C,attività manifatturiere,addetti,3.0
017128,Ossimo,2021,F,costruzioni,addetti,33.3
017128,Ossimo,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,36.4
017128,Ossimo,2021,H,trasporto e magazzinaggio,addetti,7.4
017128,Ossimo,2021,I,attività dei servizi di alloggio e di ristorazione,addetti,21.9
017128,Ossimo,2021,K,attività finanziarie e assicurative,addetti,1.0
017128,Ossimo,2021,L,attività immobiliari,addetti,1.0
017128,Ossimo,2021,M,"attività professionali, scientifiche e tecniche",addetti,16.0
017128,Ossimo,2021,P,istruzione,addetti,1.0
017128,Ossimo,2021,Q,sanità e assistenza sociale,addetti,5.6
017128,Ossimo,2021,S,altre attività di servizi,addetti,2.0
017128,Ossimo,2022,B,estrazione di minerali da cave e miniere,addetti,2.9
017128,Ossimo,2022,C,attività manifatturiere,addetti,3.0
017128,Ossimo,2022,F,costruzioni,addetti,33.7
017128,Ossimo,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,35.2
017128,Ossimo,2022,H,trasporto e magazzinaggio,addetti,7.9
017128,Ossimo,2022,I,attività dei servizi di alloggio e di ristorazione,addetti,26.0
017128,Ossimo,2022,K,attività finanziarie e assicurative,addetti,2.0
017128,Ossimo,2022,L,attività immobiliari,addetti,3.0
017128,Ossimo,2022,M,"attività professionali, scientifiche e tecniche",addetti,14.0
017128,Ossimo,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,0.2
017128,Ossimo,2022,P,istruzione,addetti,1.0
017128,Ossimo,2022,Q,sanità e assistenza sociale,addetti,5.0
017128,Ossimo,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,1.0
017128,Ossimo,2022,S,altre attività di servizi,addetti,1.9
017128,Ossimo,2023,C,attività manifatturiere,addetti,3.0
017128,Ossimo,2023,F,costruzioni,addetti,34.6
017128,Ossimo,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,34.6
017128,Ossimo,2023,H,trasporto e magazzinaggio,addetti,8.3
017128,Ossimo,2023,I,attività dei servizi di alloggio e di ristorazione,addetti,24.5
017128,Ossimo,2023,K,attività finanziarie e assicurative,addetti,2.0
017128,Ossimo,2023,L,attività immobiliari,addetti,3.0
017128,Ossimo,2023,M,"attività professionali, scientifiche e tecniche",addetti,15.6
017128,Ossimo,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,2.9
017128,Ossimo,2023,P,istruzione,addetti,2.0
017128,Ossimo,2023,Q,sanità e assistenza sociale,addetti,5.0
017128,Ossimo,2023,S,altre attività di servizi,addetti,1.0
017128,Ossimo,2018,B,estrazione di minerali da cave e miniere,unita_locali,1
017128,Ossimo,2018,C,attività manifatturiere,unita_locali,4
017128,Ossimo,2018,F,costruzioni,unita_locali,22
017128,Ossimo,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,22
017128,Ossimo,2018,H,trasporto e magazzinaggio,unita_locali,3
017128,Ossimo,2018,I,attività dei servizi di alloggio e di ristorazione,unita_locali,8
017128,Ossimo,2018,K,attività finanziarie e assicurative,unita_locali,1
017128,Ossimo,2018,L,attività immobiliari,unita_locali,2
017128,Ossimo,2018,M,"attività professionali, scientifiche e tecniche",unita_locali,13
017128,Ossimo,2018,P,istruzione,unita_locali,2
017128,Ossimo,2018,Q,sanità e assistenza sociale,unita_locali,3
017128,Ossimo,2018,S,altre attività di servizi,unita_locali,3
017128,Ossimo,2019,B,estrazione di minerali da cave e miniere,unita_locali,1
017128,Ossimo,2019,C,attività manifatturiere,unita_locali,3
017128,Ossimo,2019,F,costruzioni,unita_locali,22
017128,Ossimo,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,23
017128,Ossimo,2019,H,trasporto e magazzinaggio,unita_locali,4
017128,Ossimo,2019,I,attività dei servizi di alloggio e di ristorazione,unita_locali,10
017128,Ossimo,2019,K,attività finanziarie e assicurative,unita_locali,1
017128,Ossimo,2019,L,attività immobiliari,unita_locali,3
017128,Ossimo,2019,M,"attività professionali, scientifiche e tecniche",unita_locali,13
017128,Ossimo,2019,P,istruzione,unita_locali,2
017128,Ossimo,2019,Q,sanità e assistenza sociale,unita_locali,4
017128,Ossimo,2019,S,altre attività di servizi,unita_locali,3
017128,Ossimo,2020,B,estrazione di minerali da cave e miniere,unita_locali,1
017128,Ossimo,2020,C,attività manifatturiere,unita_locali,2
017128,Ossimo,2020,F,costruzioni,unita_locali,22
017128,Ossimo,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,20
017128,Ossimo,2020,H,trasporto e magazzinaggio,unita_locali,2
017128,Ossimo,2020,I,attività dei servizi di alloggio e di ristorazione,unita_locali,10
017128,Ossimo,2020,K,attività finanziarie e assicurative,unita_locali,2
017128,Ossimo,2020,L,attività immobiliari,unita_locali,3
017128,Ossimo,2020,M,"attività professionali, scientifiche e tecniche",unita_locali,13
017128,Ossimo,2020,P,istruzione,unita_locali,1
017128,Ossimo,2020,Q,sanità e assistenza sociale,unita_locali,5
017128,Ossimo,2020,S,altre attività di servizi,unita_locali,3
017128,Ossimo,2021,B,estrazione di minerali da cave e miniere,unita_locali,1
017128,Ossimo,2021,C,attività manifatturiere,unita_locali,2
017128,Ossimo,2021,F,costruzioni,unita_locali,22
017128,Ossimo,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,20
017128,Ossimo,2021,H,trasporto e magazzinaggio,unita_locali,3
017128,Ossimo,2021,I,attività dei servizi di alloggio e di ristorazione,unita_locali,10
017128,Ossimo,2021,K,attività finanziarie e assicurative,unita_locali,1
017128,Ossimo,2021,L,attività immobiliari,unita_locali,3
017128,Ossimo,2021,M,"attività professionali, scientifiche e tecniche",unita_locali,16
017128,Ossimo,2021,P,istruzione,unita_locali,1
017128,Ossimo,2021,Q,sanità e assistenza sociale,unita_locali,6
017128,Ossimo,2021,S,altre attività di servizi,unita_locali,2
017128,Ossimo,2022,B,estrazione di minerali da cave e miniere,unita_locali,1
017128,Ossimo,2022,C,attività manifatturiere,unita_locali,2
017128,Ossimo,2022,F,costruzioni,unita_locali,20
017128,Ossimo,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,20
017128,Ossimo,2022,H,trasporto e magazzinaggio,unita_locali,4
017128,Ossimo,2022,I,attività dei servizi di alloggio e di ristorazione,unita_locali,10
017128,Ossimo,2022,K,attività finanziarie e assicurative,unita_locali,2
017128,Ossimo,2022,L,attività immobiliari,unita_locali,4
017128,Ossimo,2022,M,"attività professionali, scientifiche e tecniche",unita_locali,13
017128,Ossimo,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,1
017128,Ossimo,2022,P,istruzione,unita_locali,1
017128,Ossimo,2022,Q,sanità e assistenza sociale,unita_locali,5
017128,Ossimo,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017128,Ossimo,2022,S,altre attività di servizi,unita_locali,2
017128,Ossimo,2023,C,attività manifatturiere,unita_locali,2
017128,Ossimo,2023,F,costruzioni,unita_locali,21
017128,Ossimo,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,19
017128,Ossimo,2023,H,trasporto e magazzinaggio,unita_locali,4
017128,Ossimo,2023,I,attività dei servizi di alloggio e di ristorazione,unita_locali,10
017128,Ossimo,2023,K,attività finanziarie e assicurative,unita_locali,2
017128,Ossimo,2023,L,attività immobiliari,unita_locali,4
017128,Ossimo,2023,M,"attività professionali, scientifiche e tecniche",unita_locali,15
017128,Ossimo,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,1
017128,Ossimo,2023,P,istruzione,unita_locali,2
017128,Ossimo,2023,Q,sanità e assistenza sociale,unita_locali,5
017128,Ossimo,2023,S,altre attività di servizi,unita_locali,1
017129,Padenghe sul Garda,2018,C,attività manifatturiere,addetti,80.8
017129,Padenghe sul Garda,2018,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,99.1
017129,Padenghe sul Garda,2018,F,costruzioni,addetti,105.9
017129,Padenghe sul Garda,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,179.1
017129,Padenghe sul Garda,2018,H,trasporto e magazzinaggio,addetti,28.9
017129,Padenghe sul Garda,2018,I,attività dei servizi di alloggio e di ristorazione,addetti,285.8
017129,Padenghe sul Garda,2018,J,servizi di informazione e comunicazione,addetti,22.8
017129,Padenghe sul Garda,2018,K,attività finanziarie e assicurative,addetti,25.6
