codice_istat,comune,anno,semestre,tipologia,mercato,base_superficie,zone,minimo,massimo,media
017148,Ponte di Legno,2010,2,Autorimesse,affitto,netta,4,3.7,9.8,6.6
017148,Ponte di Legno,2010,2,Autorimesse,vendita,lorda,4,820,2000,1365
017148,Ponte di Legno,2010,2,Box,affitto,netta,4,3.8,10.9,7.0
017148,Ponte di Legno,2010,2,Box,vendita,lorda,4,890,2200,1511
017148,Ponte di Legno,2010,2,Capannoni tipici,affitto,netta,1,2.4,3.2,2.8
017148,Ponte di Legno,2010,2,Capannoni tipici,vendita,lorda,1,410,530,470
017148,Ponte di Legno,2010,2,Laboratori,affitto,netta,1,2.7,3.9,3.3
017148,Ponte di Legno,2010,2,Laboratori,vendita,lorda,1,450,660,555
017148,Ponte di Legno,2010,2,Magazzini,affitto,netta,1,2.7,3.9,3.3
017148,Ponte di Legno,2010,2,Magazzini,vendita,lorda,1,430,630,530
017148,Ponte di Legno,2010,2,Negozi,affitto,netta,4,10.6,35.4,21.2
017148,Ponte di Legno,2010,2,Negozi,vendita,lorda,4,1750,4500,2919
017148,Ponte di Legno,2010,2,Posti auto coperti,affitto,netta,4,2.6,7.1,4.8
017148,Ponte di Legno,2010,2,Posti auto coperti,vendita,lorda,4,630,1600,1055
017148,Ponte di Legno,2010,2,Posti auto scoperti,affitto,netta,4,1.9,5.0,3.4
017148,Ponte di Legno,2010,2,Posti auto scoperti,vendita,lorda,4,445,1100,753
017148,Ponte di Legno,2010,2,Uffici,affitto,netta,4,8.4,17.2,12.1
017148,Ponte di Legno,2010,2,Uffici,vendita,lorda,4,1800,3400,2531
017148,Ponte di Legno,2010,2,Ville e Villini,affitto,netta,2,7.2,13.1,9.8
017148,Ponte di Legno,2010,2,Ville e Villini,vendita,lorda,2,1850,3100,2412
017148,Ponte di Legno,2011,2,Abitazioni civili,affitto,netta,4,6.3,13.5,9.9
017148,Ponte di Legno,2011,2,Abitazioni civili,vendita,lorda,4,1650,3300,2444
017148,Ponte di Legno,2011,2,Abitazioni di tipo economico,affitto,netta,4,5.6,12.2,8.8
017148,Ponte di Legno,2011,2,Abitazioni di tipo economico,vendita,lorda,4,1400,2950,2162
017148,Ponte di Legno,2011,2,Autorimesse,affitto,netta,4,3.5,9.3,6.3
017148,Ponte di Legno,2011,2,Autorimesse,vendita,lorda,4,800,1950,1322
017148,Ponte di Legno,2011,2,Box,affitto,netta,4,3.6,10.4,6.7
017148,Ponte di Legno,2011,2,Box,vendita,lorda,4,870,2150,1465
017148,Ponte di Legno,2011,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2011,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2011,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2011,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2011,2,Magazzini,affitto,netta,1,2.6,3.7,3.2
017148,Ponte di Legno,2011,2,Magazzini,vendita,lorda,1,420,620,520
017148,Ponte di Legno,2011,2,Negozi,affitto,netta,4,10.1,33.6,20.2
017148,Ponte di Legno,2011,2,Negozi,vendita,lorda,4,1700,4400,2850
017148,Ponte di Legno,2011,2,Posti auto coperti,affitto,netta,4,2.5,6.7,4.5
017148,Ponte di Legno,2011,2,Posti auto coperti,vendita,lorda,4,620,1550,1021
017148,Ponte di Legno,2011,2,Posti auto scoperti,affitto,netta,4,1.8,4.8,3.2
017148,Ponte di Legno,2011,2,Posti auto scoperti,vendita,lorda,4,435,1100,741
017148,Ponte di Legno,2011,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2011,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2011,2,Ville e Villini,affitto,netta,2,6.8,12.4,9.3
017148,Ponte di Legno,2011,2,Ville e Villini,vendita,lorda,2,1800,3000,2350
017148,Ponte di Legno,2012,2,Abitazioni civili,affitto,netta,4,6.3,13.5,9.9
017148,Ponte di Legno,2012,2,Abitazioni civili,vendita,lorda,4,1650,3300,2444
017148,Ponte di Legno,2012,2,Abitazioni di tipo economico,affitto,netta,4,5.6,12.2,8.8
017148,Ponte di Legno,2012,2,Abitazioni di tipo economico,vendita,lorda,4,1400,2950,2162
017148,Ponte di Legno,2012,2,Autorimesse,affitto,netta,4,3.5,9.3,6.3
017148,Ponte di Legno,2012,2,Autorimesse,vendita,lorda,4,800,1950,1322
017148,Ponte di Legno,2012,2,Box,affitto,netta,4,3.6,10.4,6.7
017148,Ponte di Legno,2012,2,Box,vendita,lorda,4,870,2150,1465
017148,Ponte di Legno,2012,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2012,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2012,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2012,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2012,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2012,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2012,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2012,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2012,2,Posti auto coperti,affitto,netta,4,2.5,6.7,4.5
017148,Ponte di Legno,2012,2,Posti auto coperti,vendita,lorda,4,620,1550,1021
017148,Ponte di Legno,2012,2,Posti auto scoperti,affitto,netta,4,1.8,4.8,3.2
017148,Ponte di Legno,2012,2,Posti auto scoperti,vendita,lorda,4,435,1100,741
017148,Ponte di Legno,2012,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2012,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2012,2,Ville e Villini,affitto,netta,2,6.8,12.4,9.3
017148,Ponte di Legno,2012,2,Ville e Villini,vendita,lorda,2,1800,3000,2350
017148,Ponte di Legno,2013,2,Abitazioni civili,affitto,netta,4,6.3,13.5,9.8
017148,Ponte di Legno,2013,2,Abitazioni civili,vendita,lorda,4,1650,3300,2456
017148,Ponte di Legno,2013,2,Abitazioni di tipo economico,affitto,netta,4,5.6,12.2,8.8
017148,Ponte di Legno,2013,2,Abitazioni di tipo economico,vendita,lorda,4,1400,2950,2162
017148,Ponte di Legno,2013,2,Autorimesse,affitto,netta,4,3.5,9.3,6.3
017148,Ponte di Legno,2013,2,Autorimesse,vendita,lorda,4,800,1950,1322
017148,Ponte di Legno,2013,2,Box,affitto,netta,4,3.6,10.4,6.7
017148,Ponte di Legno,2013,2,Box,vendita,lorda,4,870,2150,1465
017148,Ponte di Legno,2013,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2013,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2013,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2013,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2013,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2013,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2013,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2013,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2013,2,Posti auto coperti,affitto,netta,4,2.5,6.7,4.5
017148,Ponte di Legno,2013,2,Posti auto coperti,vendita,lorda,4,620,1550,1021
017148,Ponte di Legno,2013,2,Posti auto scoperti,affitto,netta,4,1.8,4.8,3.2
017148,Ponte di Legno,2013,2,Posti auto scoperti,vendita,lorda,4,435,1100,741
017148,Ponte di Legno,2013,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2013,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2013,2,Ville e Villini,affitto,netta,2,6.8,12.4,9.3
017148,Ponte di Legno,2013,2,Ville e Villini,vendita,lorda,2,1800,3000,2350
017148,Ponte di Legno,2014,2,Abitazioni civili,affitto,netta,4,6.3,13.5,9.8
017148,Ponte di Legno,2014,2,Abitazioni civili,vendita,lorda,4,1650,3300,2456
017148,Ponte di Legno,2014,2,Abitazioni di tipo economico,affitto,netta,4,5.6,12.2,8.8
017148,Ponte di Legno,2014,2,Abitazioni di tipo economico,vendita,lorda,4,1400,2950,2162
017148,Ponte di Legno,2014,2,Autorimesse,affitto,netta,4,3.5,9.3,6.3
017148,Ponte di Legno,2014,2,Autorimesse,vendita,lorda,4,800,1950,1322
017148,Ponte di Legno,2014,2,Box,affitto,netta,4,3.6,10.4,6.7
017148,Ponte di Legno,2014,2,Box,vendita,lorda,4,870,2150,1465
017148,Ponte di Legno,2014,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2014,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2014,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2014,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2014,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2014,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2014,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2014,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2014,2,Posti auto coperti,affitto,netta,4,2.5,6.7,4.5
017148,Ponte di Legno,2014,2,Posti auto coperti,vendita,lorda,4,620,1550,1021
017148,Ponte di Legno,2014,2,Posti auto scoperti,affitto,netta,4,1.8,4.8,3.2
017148,Ponte di Legno,2014,2,Posti auto scoperti,vendita,lorda,4,435,1100,741
017148,Ponte di Legno,2014,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2014,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2014,2,Ville e Villini,affitto,netta,2,6.8,12.4,9.3
017148,Ponte di Legno,2014,2,Ville e Villini,vendita,lorda,2,1800,3000,2350
017148,Ponte di Legno,2015,2,Abitazioni civili,affitto,netta,4,5.7,12.2,8.9
017148,Ponte di Legno,2015,2,Abitazioni civili,vendita,lorda,4,1600,3200,2394
017148,Ponte di Legno,2015,2,Abitazioni di tipo economico,affitto,netta,4,5.0,11.0,7.9
017148,Ponte di Legno,2015,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2850,2100
017148,Ponte di Legno,2015,2,Autorimesse,affitto,netta,4,3.2,8.4,5.7
017148,Ponte di Legno,2015,2,Autorimesse,vendita,lorda,4,780,1900,1279
017148,Ponte di Legno,2015,2,Box,affitto,netta,4,3.2,9.4,6.0
017148,Ponte di Legno,2015,2,Box,vendita,lorda,4,840,2100,1418
017148,Ponte di Legno,2015,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2015,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2015,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2015,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2015,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2015,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2015,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2015,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2015,2,Posti auto coperti,affitto,netta,4,2.3,6.0,4.1
017148,Ponte di Legno,2015,2,Posti auto coperti,vendita,lorda,4,600,1500,984
017148,Ponte di Legno,2015,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2015,2,Posti auto scoperti,vendita,lorda,4,420,1050,715
017148,Ponte di Legno,2015,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2015,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2015,2,Ville e Villini,affitto,netta,2,6.1,11.2,8.4
017148,Ponte di Legno,2015,2,Ville e Villini,vendita,lorda,2,1750,2900,2288
017148,Ponte di Legno,2016,2,Abitazioni civili,affitto,netta,4,5.7,12.2,8.9
017148,Ponte di Legno,2016,2,Abitazioni civili,vendita,lorda,4,1600,3200,2431
017148,Ponte di Legno,2016,2,Abitazioni di tipo economico,affitto,netta,4,5.0,11.0,7.9
017148,Ponte di Legno,2016,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2850,2100
017148,Ponte di Legno,2016,2,Autorimesse,affitto,netta,4,3.2,8.4,5.7
017148,Ponte di Legno,2016,2,Autorimesse,vendita,lorda,4,780,1900,1285
017148,Ponte di Legno,2016,2,Box,affitto,netta,4,3.2,9.4,6.0
017148,Ponte di Legno,2016,2,Box,vendita,lorda,4,840,2100,1418
017148,Ponte di Legno,2016,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2016,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2016,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2016,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2016,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2016,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2016,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2016,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2016,2,Posti auto coperti,affitto,netta,4,2.3,6.0,4.1
017148,Ponte di Legno,2016,2,Posti auto coperti,vendita,lorda,4,600,1500,984
017148,Ponte di Legno,2016,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2016,2,Posti auto scoperti,vendita,lorda,4,420,1050,715
017148,Ponte di Legno,2016,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2016,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2016,2,Ville e Villini,affitto,netta,2,6.1,11.2,8.4
017148,Ponte di Legno,2016,2,Ville e Villini,vendita,lorda,2,1750,2900,2288
017148,Ponte di Legno,2017,2,Abitazioni civili,affitto,netta,4,5.7,12.2,8.9
017148,Ponte di Legno,2017,2,Abitazioni civili,vendita,lorda,4,1600,3300,2469
017148,Ponte di Legno,2017,2,Abitazioni di tipo economico,affitto,netta,4,5.0,11.0,7.9
017148,Ponte di Legno,2017,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2850,2100
017148,Ponte di Legno,2017,2,Autorimesse,affitto,netta,4,3.2,8.4,5.7
017148,Ponte di Legno,2017,2,Autorimesse,vendita,lorda,4,780,1900,1285
017148,Ponte di Legno,2017,2,Box,affitto,netta,4,3.2,9.4,6.0
017148,Ponte di Legno,2017,2,Box,vendita,lorda,4,840,2100,1418
017148,Ponte di Legno,2017,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2017,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2017,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2017,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2017,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2017,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2017,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2017,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2017,2,Posti auto coperti,affitto,netta,4,2.3,6.0,4.1
017148,Ponte di Legno,2017,2,Posti auto coperti,vendita,lorda,4,600,1500,984
017148,Ponte di Legno,2017,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2017,2,Posti auto scoperti,vendita,lorda,4,420,1050,715
017148,Ponte di Legno,2017,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2017,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2017,2,Ville e Villini,affitto,netta,2,6.1,11.2,8.4
017148,Ponte di Legno,2017,2,Ville e Villini,vendita,lorda,2,1750,2900,2288
017148,Ponte di Legno,2018,2,Abitazioni civili,affitto,netta,4,5.7,12.2,8.9
017148,Ponte di Legno,2018,2,Abitazioni civili,vendita,lorda,4,1600,3400,2488
017148,Ponte di Legno,2018,2,Abitazioni di tipo economico,affitto,netta,4,5.0,11.0,7.9
017148,Ponte di Legno,2018,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2850,2100
017148,Ponte di Legno,2018,2,Autorimesse,affitto,netta,4,3.2,8.4,5.7
017148,Ponte di Legno,2018,2,Autorimesse,vendita,lorda,4,780,1900,1285
017148,Ponte di Legno,2018,2,Box,affitto,netta,4,3.2,9.4,6.0
017148,Ponte di Legno,2018,2,Box,vendita,lorda,4,840,2100,1418
017148,Ponte di Legno,2018,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2018,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2018,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2018,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2018,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2018,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2018,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2018,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2018,2,Posti auto coperti,affitto,netta,4,2.3,6.0,4.1
017148,Ponte di Legno,2018,2,Posti auto coperti,vendita,lorda,4,600,1500,984
017148,Ponte di Legno,2018,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2018,2,Posti auto scoperti,vendita,lorda,4,420,1050,715
017148,Ponte di Legno,2018,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2018,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2018,2,Ville e Villini,affitto,netta,2,6.1,11.2,8.4
017148,Ponte di Legno,2018,2,Ville e Villini,vendita,lorda,2,1750,2900,2288
017148,Ponte di Legno,2019,2,Abitazioni civili,affitto,netta,4,5.7,12.2,8.9
017148,Ponte di Legno,2019,2,Abitazioni civili,vendita,lorda,4,1600,3400,2481
017148,Ponte di Legno,2019,2,Abitazioni di tipo economico,affitto,netta,4,5.0,11.0,7.9
017148,Ponte di Legno,2019,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2850,2088
017148,Ponte di Legno,2019,2,Autorimesse,affitto,netta,4,3.2,8.4,5.7
017148,Ponte di Legno,2019,2,Autorimesse,vendita,lorda,4,780,1900,1285
017148,Ponte di Legno,2019,2,Box,affitto,netta,4,3.2,9.4,6.0
017148,Ponte di Legno,2019,2,Box,vendita,lorda,4,840,2100,1418
017148,Ponte di Legno,2019,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2019,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2019,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2019,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2019,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2019,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2019,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2019,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2019,2,Posti auto coperti,affitto,netta,4,2.3,6.0,4.1
017148,Ponte di Legno,2019,2,Posti auto coperti,vendita,lorda,4,600,1500,984
017148,Ponte di Legno,2019,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2019,2,Posti auto scoperti,vendita,lorda,4,420,1050,715
017148,Ponte di Legno,2019,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2019,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2019,2,Ville e Villini,affitto,netta,2,6.1,11.2,8.4
017148,Ponte di Legno,2019,2,Ville e Villini,vendita,lorda,2,1750,2900,2288
017148,Ponte di Legno,2020,2,Abitazioni civili,affitto,netta,4,5.7,12.2,8.9
017148,Ponte di Legno,2020,2,Abitazioni civili,vendita,lorda,4,1600,3600,2575
017148,Ponte di Legno,2020,2,Abitazioni di tipo economico,affitto,netta,4,5.0,11.0,7.9
017148,Ponte di Legno,2020,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2750,2081
017148,Ponte di Legno,2020,2,Autorimesse,affitto,netta,4,3.2,8.4,5.7
017148,Ponte di Legno,2020,2,Autorimesse,vendita,lorda,4,780,1900,1285
017148,Ponte di Legno,2020,2,Box,affitto,netta,4,3.2,9.4,6.0
017148,Ponte di Legno,2020,2,Box,vendita,lorda,4,840,2100,1418
017148,Ponte di Legno,2020,2,Capannoni tipici,affitto,netta,1,2.4,3.3,2.8
017148,Ponte di Legno,2020,2,Capannoni tipici,vendita,lorda,1,460,590,525
017148,Ponte di Legno,2020,2,Laboratori,affitto,netta,1,2.8,4.0,3.4
017148,Ponte di Legno,2020,2,Laboratori,vendita,lorda,1,510,740,625
017148,Ponte di Legno,2020,2,Magazzini,affitto,netta,1,2.5,3.5,3.0
017148,Ponte di Legno,2020,2,Magazzini,vendita,lorda,1,400,590,495
017148,Ponte di Legno,2020,2,Negozi,affitto,netta,4,9.6,31.9,19.2
017148,Ponte di Legno,2020,2,Negozi,vendita,lorda,4,1600,4200,2700
017148,Ponte di Legno,2020,2,Posti auto coperti,affitto,netta,4,2.3,6.0,4.1
017148,Ponte di Legno,2020,2,Posti auto coperti,vendita,lorda,4,600,1500,984
017148,Ponte di Legno,2020,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2020,2,Posti auto scoperti,vendita,lorda,4,420,1050,715
017148,Ponte di Legno,2020,2,Uffici,affitto,netta,4,8.0,16.3,11.5
017148,Ponte di Legno,2020,2,Uffici,vendita,lorda,4,1750,3300,2475
017148,Ponte di Legno,2020,2,Ville e Villini,affitto,netta,2,6.1,11.2,8.4
017148,Ponte di Legno,2020,2,Ville e Villini,vendita,lorda,2,1750,2900,2288
017148,Ponte di Legno,2021,2,Abitazioni civili,affitto,netta,4,5.8,12.3,9.0
017148,Ponte di Legno,2021,2,Abitazioni civili,vendita,lorda,4,1600,3700,2619
017148,Ponte di Legno,2021,2,Abitazioni di tipo economico,affitto,netta,4,5.1,11.1,8.0
017148,Ponte di Legno,2021,2,Abitazioni di tipo economico,vendita,lorda,4,1350,2850,2112
017148,Ponte di Legno,2021,2,Autorimesse,affitto,netta,4,3.2,8.5,5.7
017148,Ponte di Legno,2021,2,Autorimesse,vendita,lorda,4,790,1950,1312
017148,Ponte di Legno,2021,2,Box,affitto,netta,4,3.2,9.5,6.1
017148,Ponte di Legno,2021,2,Box,vendita,lorda,4,850,2150,1444
017148,Ponte di Legno,2021,2,Capannoni tipici,affitto,netta,1,2.2,3.0,2.6
017148,Ponte di Legno,2021,2,Capannoni tipici,vendita,lorda,1,420,540,480
017148,Ponte di Legno,2021,2,Laboratori,affitto,netta,1,2.6,3.7,3.2
017148,Ponte di Legno,2021,2,Laboratori,vendita,lorda,1,470,680,575
017148,Ponte di Legno,2021,2,Magazzini,affitto,netta,1,2.3,3.2,2.8
017148,Ponte di Legno,2021,2,Magazzini,vendita,lorda,1,370,540,455
017148,Ponte di Legno,2021,2,Negozi,affitto,netta,4,8.8,29.4,17.6
017148,Ponte di Legno,2021,2,Negozi,vendita,lorda,4,1500,3900,2488
017148,Ponte di Legno,2021,2,Posti auto coperti,affitto,netta,4,2.3,6.1,4.1
017148,Ponte di Legno,2021,2,Posti auto coperti,vendita,lorda,4,610,1550,1009
017148,Ponte di Legno,2021,2,Posti auto scoperti,affitto,netta,4,1.6,4.3,2.9
017148,Ponte di Legno,2021,2,Posti auto scoperti,vendita,lorda,4,425,1100,734
017148,Ponte di Legno,2021,2,Uffici,affitto,netta,4,7.8,15.8,11.2
017148,Ponte di Legno,2021,2,Uffici,vendita,lorda,4,1700,3200,2400
017148,Ponte di Legno,2021,2,Ville e Villini,affitto,netta,2,6.2,11.3,8.5
017148,Ponte di Legno,2021,2,Ville e Villini,vendita,lorda,2,1750,2950,2300
017148,Ponte di Legno,2022,2,Abitazioni civili,affitto,netta,4,5.9,12.5,9.1
017148,Ponte di Legno,2022,2,Abitazioni civili,vendita,lorda,4,1650,3800,2681
017148,Ponte di Legno,2022,2,Abitazioni di tipo economico,affitto,netta,4,5.2,11.3,8.2
017148,Ponte di Legno,2022,2,Abitazioni di tipo economico,vendita,lorda,4,1400,2900,2162
017148,Ponte di Legno,2022,2,Autorimesse,affitto,netta,4,3.3,8.7,5.8
017148,Ponte di Legno,2022,2,Autorimesse,vendita,lorda,4,810,2000,1349
017148,Ponte di Legno,2022,2,Box,affitto,netta,4,3.3,9.7,6.2
017148,Ponte di Legno,2022,2,Box,vendita,lorda,4,870,2200,1484
017148,Ponte di Legno,2022,2,Capannoni tipici,affitto,netta,1,2.2,2.9,2.5
017148,Ponte di Legno,2022,2,Capannoni tipici,vendita,lorda,1,410,530,470
017148,Ponte di Legno,2022,2,Laboratori,affitto,netta,1,2.5,3.6,3.0
017148,Ponte di Legno,2022,2,Laboratori,vendita,lorda,1,460,670,565
017148,Ponte di Legno,2022,2,Magazzini,affitto,netta,1,2.3,3.1,2.7
017148,Ponte di Legno,2022,2,Magazzini,vendita,lorda,1,360,530,445
017148,Ponte di Legno,2022,2,Negozi,affitto,netta,4,8.6,28.8,17.3
017148,Ponte di Legno,2022,2,Negozi,vendita,lorda,4,1450,3800,2431
017148,Ponte di Legno,2022,2,Posti auto coperti,affitto,netta,4,2.3,6.2,4.2
017148,Ponte di Legno,2022,2,Posti auto coperti,vendita,lorda,4,620,1600,1030
017148,Ponte di Legno,2022,2,Posti auto scoperti,affitto,netta,4,1.6,4.4,3.0
017148,Ponte di Legno,2022,2,Posti auto scoperti,vendita,lorda,4,435,1100,747
017148,Ponte di Legno,2022,2,Uffici,affitto,netta,4,7.7,15.6,11.1
