codice_istat,comune,anno,tavola,indicatore,num_memb,num_fr_menb,valore
017022,Borno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,2
017022,Borno,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,38
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,16
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,16
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,5
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,2
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,7
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,4
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,3
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,3
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,10
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,2
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,1
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,1
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,5
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,27
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,6
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,4
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,1
017022,Borno,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,38
017022,Borno,2020,tutte,famiglie al 31 dicembre,1,totale,647
017022,Borno,2020,tutte,famiglie al 31 dicembre,2,totale,319
017022,Borno,2020,tutte,famiglie al 31 dicembre,3,totale,172
017022,Borno,2020,tutte,famiglie al 31 dicembre,4,totale,133
017022,Borno,2020,tutte,famiglie al 31 dicembre,5,totale,27
017022,Borno,2020,tutte,famiglie al 31 dicembre,6 e più,totale,5
017022,Borno,2020,tutte,famiglie al 31 dicembre,totale,totale,1303
017022,Borno,2021,tutte,famiglie al 31 dicembre,1,totale,629
017022,Borno,2021,tutte,famiglie al 31 dicembre,2,totale,309
017022,Borno,2021,tutte,famiglie al 31 dicembre,3,totale,172
017022,Borno,2021,tutte,famiglie al 31 dicembre,4,totale,133
017022,Borno,2021,tutte,famiglie al 31 dicembre,5,totale,26
017022,Borno,2021,tutte,famiglie al 31 dicembre,6 e più,totale,5
017022,Borno,2021,tutte,famiglie al 31 dicembre,totale,totale,1274
017022,Borno,2022,tutte,famiglie al 31 dicembre,1,totale,622
017022,Borno,2022,tutte,famiglie al 31 dicembre,2,totale,309
017022,Borno,2022,tutte,famiglie al 31 dicembre,3,totale,170
017022,Borno,2022,tutte,famiglie al 31 dicembre,4,totale,129
017022,Borno,2022,tutte,famiglie al 31 dicembre,5,totale,23
017022,Borno,2022,tutte,famiglie al 31 dicembre,6 e più,totale,5
017022,Borno,2022,tutte,famiglie al 31 dicembre,totale,totale,1258
017022,Borno,2023,tutte,famiglie al 31 dicembre,1,totale,639
017022,Borno,2023,tutte,famiglie al 31 dicembre,2,totale,308
017022,Borno,2023,tutte,famiglie al 31 dicembre,3,totale,174
017022,Borno,2023,tutte,famiglie al 31 dicembre,4,totale,121
017022,Borno,2023,tutte,famiglie al 31 dicembre,5,totale,26
017022,Borno,2023,tutte,famiglie al 31 dicembre,6 e più,totale,4
017022,Borno,2023,tutte,famiglie al 31 dicembre,totale,totale,1272
017022,Borno,2024,tutte,famiglie al 31 dicembre,1,totale,645
017022,Borno,2024,tutte,famiglie al 31 dicembre,2,totale,307
017022,Borno,2024,tutte,famiglie al 31 dicembre,3,totale,173
017022,Borno,2024,tutte,famiglie al 31 dicembre,4,totale,120
017022,Borno,2024,tutte,famiglie al 31 dicembre,5,totale,23
017022,Borno,2024,tutte,famiglie al 31 dicembre,6 e più,totale,4
017022,Borno,2024,tutte,famiglie al 31 dicembre,totale,totale,1272
017022,Borno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,22
017022,Borno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,2
017022,Borno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,1
017022,Borno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,1
017022,Borno,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,26
017022,Borno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,15
017022,Borno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,1
017022,Borno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,2
017022,Borno,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,18
017022,Borno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,14
017022,Borno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,1
017022,Borno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,1
017022,Borno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,2
017022,Borno,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,18
017022,Borno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,17
017022,Borno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,3
017022,Borno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,1
017022,Borno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,2
017022,Borno,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,23
017022,Borno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,16
017022,Borno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,2
017022,Borno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,3
017022,Borno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,1
017022,Borno,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,22
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,117
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,117
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,35
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,36
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,71
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,41
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,11
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,38
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,90
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,48
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,10
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,8
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,64
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,130
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,241
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,57
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,46
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,64
017023,Botticino,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,408
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,108
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,108
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,36
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,43
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,79
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,33
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,12
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,32
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,77
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,47
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,11
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,6
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,70
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,134
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,224
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,66
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,38
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,70
017023,Botticino,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,398
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,104
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,104
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,37
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,42
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,79
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,39
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,11
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,33
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,83
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,51
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,8
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,10
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,66
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,135
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,231
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,61
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,43
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,66
017023,Botticino,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,401
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,111
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,111
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,42
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,43
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,85
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,39
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,11
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,35
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,85
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,55
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,10
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,9
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,72
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,146
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,247
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,64
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,44
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,72
017023,Botticino,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,427
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,119
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,119
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,49
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,48
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,97
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,39
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,11
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,31
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,81
017023,Botticino,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,62
